filename,page,type,version
SYS.pdf,133,notes,unconsolidated
SYS.pdf,136,balance_sheet,unconsolidated
SYS.pdf,137,profit_and_loss,unconsolidated
SYS.pdf,139,changes_in_equity,unconsolidated
SYS.pdf,140,cash_flow,unconsolidated
SYS.pdf,141,cash_flow,unconsolidated
SYS.pdf,142,notes,unconsolidated
SYS.pdf,153,notes,unconsolidated
SYS.pdf,169,notes,unconsolidated
SYS.pdf,185,notes,unconsolidated
SYS.pdf,189,notes,unconsolidated
SYS.pdf,194,notes,consolidated
SYS.pdf,198,balance_sheet,consolidated
SYS.pdf,199,profit_and_loss,consolidated
SYS.pdf,200,profit_and_loss,consolidated
SYS.pdf,201,changes_in_equity,consolidated
SYS.pdf,202,cash_flow,consolidated
SYS.pdf,203,notes,consolidated
SYS.pdf,242,notes,unknown
SYS.pdf,245,notes,unknown
SYS.pdf,256,notes,consolidated
SYS.pdf,264,notes,unknown
SYS.pdf,268,notes,unknown
TPL Tracker ltd.pdf,3,notes,unconsolidated
TPL Tracker ltd.pdf,47,notes,unknown
TPL Tracker ltd.pdf,68,balance_sheet,unconsolidated
TPL Tracker ltd.pdf,69,profit_and_loss,unconsolidated
TPL Tracker ltd.pdf,70,changes_in_equity,unconsolidated
TPL Tracker ltd.pdf,71,cash_flow,unconsolidated
TPL Tracker ltd.pdf,72,notes,unconsolidated
TPL Tracker ltd.pdf,73,notes,unconsolidated
TPL Tracker ltd.pdf,74,notes,unconsolidated
TPL Tracker ltd.pdf,75,notes,unconsolidated
TPL Tracker ltd.pdf,76,notes,unconsolidated
TPL Tracker ltd.pdf,77,notes,unconsolidated
TPL Tracker ltd.pdf,78,notes,unconsolidated
TPL Tracker ltd.pdf,79,notes,unconsolidated
TPL Tracker ltd.pdf,80,notes,unconsolidated
TPL Tracker ltd.pdf,81,notes,unconsolidated
TPL Tracker ltd.pdf,82,notes,unconsolidated
TPL Tracker ltd.pdf,83,notes,unconsolidated
TPL Tracker ltd.pdf,85,notes,unconsolidated
TPL Tracker ltd.pdf,86,notes,unconsolidated
TPL Tracker ltd.pdf,87,notes,unconsolidated
TPL Tracker ltd.pdf,88,notes,unconsolidated
TPL Tracker ltd.pdf,89,notes,unconsolidated
TPL Tracker ltd.pdf,90,notes,unconsolidated
TPL Tracker ltd.pdf,91,notes,unconsolidated
TPL Tracker ltd.pdf,92,notes,unconsolidated
TPL Tracker ltd.pdf,93,notes,unconsolidated
TPL Tracker ltd.pdf,94,notes,unconsolidated
TPL Tracker ltd.pdf,95,notes,unconsolidated
TPL Tracker ltd.pdf,100,balance_sheet,consolidated
TPL Tracker ltd.pdf,101,profit_and_loss,consolidated
TPL Tracker ltd.pdf,102,changes_in_equity,consolidated
TPL Tracker ltd.pdf,103,cash_flow,unconsolidated
TPL Tracker ltd.pdf,104,notes,consolidated
TPL Tracker ltd.pdf,105,notes,consolidated
TPL Tracker ltd.pdf,106,notes,consolidated
TPL Tracker ltd.pdf,107,notes,consolidated
TPL Tracker ltd.pdf,108,notes,consolidated
TPL Tracker ltd.pdf,109,notes,consolidated
TPL Tracker ltd.pdf,110,notes,consolidated
TPL Tracker ltd.pdf,111,notes,consolidated
TPL Tracker ltd.pdf,112,notes,consolidated
TPL Tracker ltd.pdf,113,notes,consolidated
TPL Tracker ltd.pdf,114,notes,consolidated
TPL Tracker ltd.pdf,115,notes,consolidated
TPL Tracker ltd.pdf,116,notes,consolidated
TPL Tracker ltd.pdf,118,notes,consolidated
TPL Tracker ltd.pdf,119,notes,consolidated
TPL Tracker ltd.pdf,120,notes,consolidated
TPL Tracker ltd.pdf,121,notes,consolidated
TPL Tracker ltd.pdf,122,notes,consolidated
TPL Tracker ltd.pdf,123,notes,consolidated
TPL Tracker ltd.pdf,124,notes,consolidated
TPL Tracker ltd.pdf,125,notes,consolidated
TPL Tracker ltd.pdf,126,notes,consolidated
TPL Tracker ltd.pdf,127,notes,consolidated
TPL Tracker ltd.pdf,128,notes,consolidated
TPL Tracker ltd.pdf,132,notes,unknown
TPL Tracker ltd.pdf,135,notes,unknown
TPL Tracker ltd.pdf,138,notes,unknown
